fact_id,city_id,time_id,observed_at,aqi,co,no,no2,o3,so2,pm2_5,pm10,nh3
243,3,49,2026-04-26 00:00:00+00:00,2,125.12,0.0,0.85,77.81,0.4,0.61,0.7,0.27
244,4,49,2026-04-26 00:00:00+00:00,2,174.5,0.0,4.19,84.25,1.24,14.38,16.6,14.52
245,5,49,2026-04-26 00:00:00+00:00,2,181.02,0.01,5.81,49.76,1.12,11.11,12.51,0.66
246,1,50,2026-04-26 01:00:00+00:00,1,97.38,0.0,0.78,16.05,0.07,2.17,3.98,0.64
247,2,50,2026-04-26 01:00:00+00:00,2,147.66,0.0,17.57,77.66,6.89,14.62,18.16,1.69
248,3,50,2026-04-26 01:00:00+00:00,2,124.88,0.0,0.85,75.97,0.42,0.86,0.95,0.33
249,4,50,2026-04-26 01:00:00+00:00,2,165.8,0.0,3.66,74.2,0.92,13.09,15.12,15.3
250,5,50,2026-04-26 01:00:00+00:00,2,180.7,0.0,5.17,47.82,0.95,11.18,12.45,0.61
251,1,51,2026-04-26 02:00:00+00:00,1,98.66,0.0,0.8,15.08,0.07,2.23,4.02,0.67
252,2,51,2026-04-26 02:00:00+00:00,2,147.82,0.0,17.22,73.72,6.62,14.56,17.98,1.99
253,3,51,2026-04-26 02:00:00+00:00,2,124.63,0.0,0.88,75.12,0.44,1.17,1.28,0.4
254,4,51,2026-04-26 02:00:00+00:00,2,159.92,0.0,3.3,65.69,0.62,12.15,14.02,16.28
255,5,51,2026-04-26 02:00:00+00:00,2,179.29,0.0,4.41,49.8,0.75,11.02,12.07,0.52
256,1,52,2026-04-26 03:00:00+00:00,1,100.63,0.01,0.84,14.75,0.07,2.32,4.17,0.66
257,2,52,2026-04-26 03:00:00+00:00,2,148.17,0.0,16.26,70.3,6.28,15.14,18.44,2.28
258,3,52,2026-04-26 03:00:00+00:00,2,124.56,0.0,0.98,73.96,0.46,1.47,1.59,0.42
259,4,52,2026-04-26 03:00:00+00:00,2,154.89,0.0,3.06,58.83,0.42,11.39,13.15,15.84
260,5,52,2026-04-26 03:00:00+00:00,2,175.29,0.0,3.69,53.09,0.58,10.18,11.0,0.44
261,1,53,2026-04-26 04:00:00+00:00,1,105.09,0.05,0.86,15.21,0.1,2.46,4.74,0.61
262,2,53,2026-04-26 04:00:00+00:00,2,148.49,0.0,14.88,67.66,5.9,15.48,18.55,2.76
263,3,53,2026-04-26 04:00:00+00:00,2,125.63,0.01,1.2,72.75,0.49,1.69,1.8,0.38
264,4,53,2026-04-26 04:00:00+00:00,2,149.09,0.0,3.06,52.57,0.3,10.67,12.36,14.07
265,5,53,2026-04-26 04:00:00+00:00,2,162.52,0.0,2.69,64.9,0.53,8.2,8.95,0.38
266,1,54,2026-04-26 05:00:00+00:00,1,110.09,0.24,0.64,17.09,0.13,2.64,5.49,0.62
267,2,54,2026-04-26 05:00:00+00:00,2,149.35,0.0,13.37,67.47,5.57,15.52,18.33,3.28
268,3,54,2026-04-26 05:00:00+00:00,2,126.03,0.03,1.3,71.19,0.49,1.79,1.87,0.28
269,4,54,2026-04-26 05:00:00+00:00,2,148.51,0.0,3.71,48.16,0.3,10.58,12.29,13.6
270,5,54,2026-04-26 05:00:00+00:00,2,155.51,0.0,2.35,67.99,0.54,6.25,7.04,0.36
271,1,55,2026-04-26 06:00:00+00:00,1,112.32,0.22,0.49,22.49,0.14,3.0,6.08,0.76
272,2,55,2026-04-26 06:00:00+00:00,2,150.21,0.08,11.87,71.07,5.27,15.25,17.83,3.94
273,3,55,2026-04-26 06:00:00+00:00,2,126.06,0.08,1.26,70.79,0.5,1.75,1.82,0.22
274,4,55,2026-04-26 06:00:00+00:00,2,150.36,0.15,4.75,44.49,0.34,10.91,12.69,13.43
275,5,55,2026-04-26 06:00:00+00:00,2,151.78,0.0,2.36,68.92,0.58,4.59,5.46,0.34
276,1,56,2026-04-26 07:00:00+00:00,1,66.98,0.03,0.11,46.27,0.11,0.6,1.55,0.27
277,2,56,2026-04-26 07:00:00+00:00,2,150.1,0.48,9.81,77.89,4.83,14.47,16.89,4.79
278,3,56,2026-04-26 07:00:00+00:00,2,125.48,0.11,1.05,74.52,0.44,1.44,1.49,0.2
279,4,56,2026-04-26 07:00:00+00:00,2,151.44,0.89,4.76,41.93,0.39,11.19,13.02,13.41
280,5,56,2026-04-26 07:00:00+00:00,2,149.31,0.0,2.51,69.76,0.66,3.34,4.23,0.32
281,1,57,2026-04-26 08:00:00+00:00,1,62.14,0.02,0.07,47.18,0.1,0.51,1.22,0.24
282,2,57,2026-04-26 08:00:00+00:00,2,150.33,1.05,8.65,80.25,4.79,14.18,16.58,5.25
283,3,57,2026-04-26 08:00:00+00:00,2,123.67,0.1,0.88,78.14,0.41,1.1,1.14,0.28
284,4,57,2026-04-26 08:00:00+00:00,2,152.82,1.62,4.29,41.35,0.45,11.53,13.43,13.69
285,5,57,2026-04-26 08:00:00+00:00,2,148.09,0.0,2.67,70.68,0.75,2.5,3.37,0.3
286,1,58,2026-04-26 09:00:00+00:00,1,61.16,0.02,0.06,45.55,0.1,0.55,1.26,0.24
287,2,58,2026-04-26 09:00:00+00:00,2,149.61,1.49,7.79,83.34,4.92,14.76,17.21,5.42
288,3,58,2026-04-26 09:00:00+00:00,2,121.96,0.09,0.79,81.1,0.4,0.84,0.88,0.38
289,4,58,2026-04-26 09:00:00+00:00,2,154.33,1.78,3.91,46.52,0.55,12.15,14.13,13.64
290,5,58,2026-04-26 09:00:00+00:00,2,147.24,0.0,2.87,70.09,0.85,1.91,2.76,0.31
291,1,59,2026-04-26 10:00:00+00:00,1,61.43,0.02,0.07,44.97,0.11,0.65,1.31,0.27
292,2,59,2026-04-26 10:00:00+00:00,2,148.68,1.6,7.19,88.83,5.13,16.51,19.04,5.18
293,3,59,2026-04-26 10:00:00+00:00,2,122.96,0.08,0.74,84.97,0.39,0.68,0.71,0.41
294,4,59,2026-04-26 10:00:00+00:00,3,149.76,0.79,2.48,102.44,0.7,10.91,12.76,8.69
295,5,59,2026-04-26 10:00:00+00:00,2,145.06,0.0,3.08,69.01,0.95,1.52,2.37,0.32
296,1,60,2026-04-26 11:00:00+00:00,1,62.03,0.02,0.08,44.14,0.11,0.78,1.45,0.33
297,2,60,2026-04-26 11:00:00+00:00,2,148.08,1.68,6.79,94.95,5.41,19.74,22.43,4.59
298,3,60,2026-04-26 11:00:00+00:00,2,122.93,0.08,0.74,85.27,0.4,0.74,0.78,0.36
299,4,60,2026-04-26 11:00:00+00:00,3,149.13,0.58,2.01,112.62,0.78,11.95,13.79,7.83
300,5,60,2026-04-26 11:00:00+00:00,2,145.09,0.0,3.61,67.12,1.04,1.31,2.17,0.35
301,1,61,2026-04-26 12:00:00+00:00,1,62.86,0.03,0.1,43.89,0.12,0.87,1.58,0.41
302,2,61,2026-04-26 12:00:00+00:00,3,147.86,1.6,6.47,102.68,5.6,23.9,26.75,3.46
303,3,61,2026-04-26 12:00:00+00:00,2,123.34,0.06,0.8,83.42,0.44,0.95,1.0,0.28
304,4,61,2026-04-26 12:00:00+00:00,3,149.58,0.41,1.68,117.77,0.82,14.0,15.88,7.67
305,5,61,2026-04-26 12:00:00+00:00,2,146.79,0.03,4.59,65.14,1.09,1.16,2.0,0.37
306,1,62,2026-04-26 13:00:00+00:00,1,67.81,0.05,0.19,41.59,0.14,1.07,2.0,0.64
307,2,62,2026-04-26 13:00:00+00:00,3,147.21,1.45,6.28,111.5,5.76,27.39,30.33,2.2
308,3,62,2026-04-26 13:00:00+00:00,2,123.12,0.05,0.94,79.96,0.45,1.17,1.22,0.22
309,4,62,2026-04-26 13:00:00+00:00,3,139.58,0.18,0.95,127.75,0.69,11.05,12.73,6.35
310,5,62,2026-04-26 13:00:00+00:00,2,147.48,0.19,5.04,63.85,1.14,1.03,1.82,0.4
311,1,63,2026-04-26 14:00:00+00:00,1,76.2,0.05,0.41,37.69,0.16,1.36,2.67,0.92
312,2,63,2026-04-26 14:00:00+00:00,3,146.14,1.32,6.33,118.98,5.88,29.56,32.55,1.32
313,3,63,2026-04-26 14:00:00+00:00,2,124.08,0.05,1.13,76.66,0.44,1.23,1.27,0.17
314,4,63,2026-04-26 14:00:00+00:00,3,135.24,0.12,0.72,131.35,0.63,9.69,11.26,5.88
315,5,63,2026-04-26 14:00:00+00:00,2,147.54,0.41,4.8,64.51,1.19,0.94,1.67,0.46
316,1,64,2026-04-26 15:00:00+00:00,1,85.01,0.01,0.73,34.26,0.18,1.67,3.34,1.11
317,2,64,2026-04-26 15:00:00+00:00,3,145.27,1.15,6.55,125.08,5.92,29.71,32.7,0.94
318,3,64,2026-04-26 15:00:00+00:00,2,125.32,0.03,1.24,73.36,0.38,1.06,1.11,0.14
319,4,64,2026-04-26 15:00:00+00:00,3,134.83,0.11,0.75,133.26,0.65,9.67,11.21,5.82
320,5,64,2026-04-26 15:00:00+00:00,2,148.9,0.59,4.51,66.67,1.24,0.93,1.61,0.52
321,1,65,2026-04-26 16:00:00+00:00,1,94.56,0.0,0.96,30.59,0.2,2.05,4.23,1.29
322,2,65,2026-04-26 16:00:00+00:00,3,144.77,0.96,7.2,128.68,5.93,28.48,31.48,0.84
323,3,65,2026-04-26 16:00:00+00:00,2,127.41,0.01,1.22,72.16,0.29,0.8,0.84,0.11
324,4,65,2026-04-26 16:00:00+00:00,3,136.63,0.11,0.98,133.89,0.7,9.83,11.39,6.2
325,5,65,2026-04-26 16:00:00+00:00,2,149.07,0.59,4.38,74.18,1.29,0.97,1.65,0.58
326,1,66,2026-04-26 17:00:00+00:00,1,106.38,0.0,1.15,27.4,0.23,2.56,5.4,1.47
327,2,66,2026-04-26 17:00:00+00:00,3,144.28,0.65,8.04,128.97,5.72,26.35,29.33,0.89
328,3,66,2026-04-26 17:00:00+00:00,2,131.02,0.0,1.09,75.34,0.2,0.51,0.53,0.08
329,4,66,2026-04-26 17:00:00+00:00,3,138.7,0.11,1.4,131.41,0.76,9.91,11.49,7.04
330,5,66,2026-04-26 17:00:00+00:00,2,149.9,0.59,4.22,79.16,1.32,1.2,1.89,0.66
331,1,67,2026-04-26 18:00:00+00:00,1,116.78,0.0,1.28,24.7,0.23,3.06,6.45,1.52
332,2,67,2026-04-26 18:00:00+00:00,3,143.98,0.28,8.77,126.94,5.43,23.82,26.75,1.05
333,3,67,2026-04-26 18:00:00+00:00,2,133.3,0.0,0.79,82.24,0.13,0.5,0.5,0.07
334,4,67,2026-04-26 18:00:00+00:00,3,139.7,0.06,1.83,127.7,0.8,9.54,11.13,7.87
335,5,67,2026-04-26 18:00:00+00:00,2,151.08,0.47,3.7,83.4,1.27,1.62,2.28,0.69
336,1,68,2026-04-26 19:00:00+00:00,1,123.66,0.0,1.34,21.37,0.21,3.43,7.2,1.14
337,2,68,2026-04-26 19:00:00+00:00,3,144.7,0.06,8.88,124.11,5.14,21.35,24.38,1.31
338,3,68,2026-04-26 19:00:00+00:00,2,131.66,0.0,0.52,86.24,0.11,0.5,0.5,0.06
339,4,68,2026-04-26 19:00:00+00:00,3,140.01,0.01,2.31,119.54,0.82,9.03,10.6,9.14
340,5,68,2026-04-26 19:00:00+00:00,2,151.7,0.43,2.66,92.73,1.23,2.26,2.88,0.67
341,1,69,2026-04-26 20:00:00+00:00,1,128.14,0.0,1.37,18.74,0.18,3.65,7.58,0.91
342,2,69,2026-04-26 20:00:00+00:00,3,144.38,0.0,8.39,120.3,4.9,18.87,22.15,1.5
343,3,69,2026-04-26 20:00:00+00:00,2,132.99,0.0,0.42,87.27,0.12,0.5,0.5,0.06
344,4,69,2026-04-26 20:00:00+00:00,3,142.68,0.0,2.78,108.48,0.84,8.58,10.17,10.97
345,5,69,2026-04-26 20:00:00+00:00,2,150.82,0.29,2.23,99.39,1.22,2.96,3.55,0.67
346,1,70,2026-04-26 21:00:00+00:00,1,126.28,0.0,1.33,16.9,0.14,3.56,7.16,0.8
347,2,70,2026-04-26 21:00:00+00:00,3,142.75,0.0,8.11,116.41,4.68,16.0,19.54,1.71
348,3,70,2026-04-26 21:00:00+00:00,2,134.6,0.0,0.38,87.52,0.12,0.5,0.5,0.06
349,4,70,2026-04-26 21:00:00+00:00,2,145.73,0.0,3.23,98.23,0.85,8.24,9.86,12.54
350,5,70,2026-04-26 21:00:00+00:00,3,151.42,0.23,2.25,101.96,1.27,3.4,3.98,0.71
351,1,71,2026-04-26 22:00:00+00:00,1,124.18,0.0,1.27,15.46,0.12,3.45,6.71,0.79
352,2,71,2026-04-26 22:00:00+00:00,3,139.57,0.0,7.29,113.68,4.26,13.27,16.94,1.94
353,3,71,2026-04-26 22:00:00+00:00,2,135.2,0.0,0.37,86.5,0.1,0.5,0.5,0.06
354,4,71,2026-04-26 22:00:00+00:00,2,144.52,0.0,3.36,87.96,0.78,7.91,9.49,13.64
355,5,71,2026-04-26 22:00:00+00:00,3,153.17,0.21,2.74,101.96,1.38,3.65,4.25,0.8
356,1,72,2026-04-26 23:00:00+00:00,1,122.9,0.0,1.2,14.52,0.1,3.35,6.41,0.68
357,2,72,2026-04-26 23:00:00+00:00,3,138.5,0.0,7.31,109.05,4.23,11.65,15.49,1.86
358,3,72,2026-04-26 23:00:00+00:00,2,136.54,0.0,0.49,82.87,0.09,0.5,0.5,0.06
359,4,72,2026-04-26 23:00:00+00:00,2,145.01,0.0,3.35,80.12,0.7,7.98,9.56,14.85
360,5,72,2026-04-26 23:00:00+00:00,2,154.82,0.14,3.62,99.6,1.49,3.69,4.36,0.95
361,1,73,2026-04-27 00:00:00+00:00,1,120.3,0.0,1.12,14.37,0.09,3.15,6.0,0.57
362,2,73,2026-04-27 00:00:00+00:00,3,138.17,0.0,7.58,103.68,4.26,10.93,14.89,1.75
363,3,73,2026-04-27 00:00:00+00:00,2,138.25,0.0,0.69,78.61,0.09,0.5,0.5,0.06
364,4,73,2026-04-27 00:00:00+00:00,2,146.23,0.0,3.27,73.57,0.62,8.79,10.38,15.88
365,5,73,2026-04-27 00:00:00+00:00,2,155.91,0.02,4.37,97.55,1.6,3.55,4.29,1.11
366,1,74,2026-04-27 01:00:00+00:00,1,117.42,0.0,1.03,14.65,0.08,2.95,5.61,0.5
367,2,74,2026-04-27 01:00:00+00:00,2,137.9,0.0,7.89,97.87,4.33,10.58,14.62,1.66
368,3,74,2026-04-27 01:00:00+00:00,2,138.51,0.0,0.8,75.64,0.1,0.5,0.5,0.06
369,4,74,2026-04-27 01:00:00+00:00,2,146.47,0.0,3.17,68.17,0.54,10.03,11.62,16.47
370,5,74,2026-04-27 01:00:00+00:00,2,155.44,0.0,4.47,96.09,1.68,3.34,4.14,1.25
371,1,75,2026-04-27 02:00:00+00:00,1,116.11,0.0,0.99,14.34,0.08,2.86,5.39,0.45
372,2,75,2026-04-27 02:00:00+00:00,2,138.16,0.0,8.19,93.16,4.46,10.44,14.59,1.6
373,3,75,2026-04-27 02:00:00+00:00,2,137.96,0.0,0.82,74.93,0.11,0.5,0.5,0.06
374,4,75,2026-04-27 02:00:00+00:00,2,148.5,0.0,3.17,64.67,0.48,11.52,13.12,16.54
375,5,75,2026-04-27 02:00:00+00:00,2,156.35,0.0,4.37,96.11,1.74,3.24,4.12,1.31
376,1,76,2026-04-27 03:00:00+00:00,1,116.48,0.01,0.98,14.2,0.08,2.85,5.44,0.42
377,2,76,2026-04-27 03:00:00+00:00,2,138.42,0.0,8.41,89.33,4.58,10.53,14.74,1.53
378,3,76,2026-04-27 03:00:00+00:00,2,137.32,0.0,0.87,74.85,0.12,0.5,0.5,0.06
379,4,76,2026-04-27 03:00:00+00:00,2,150.54,0.0,3.3,61.81,0.42,12.87,14.47,15.02
380,5,76,2026-04-27 03:00:00+00:00,2,156.88,0.0,4.18,96.52,1.74,3.33,4.29,1.3
381,1,77,2026-04-27 04:00:00+00:00,1,121.29,0.06,0.99,14.38,0.12,2.98,6.16,0.46
382,2,77,2026-04-27 04:00:00+00:00,2,138.41,0.0,8.39,86.15,4.61,10.57,14.79,1.48
383,3,77,2026-04-27 04:00:00+00:00,2,137.24,0.01,1.02,74.49,0.14,0.5,0.5,0.06
384,4,77,2026-04-27 04:00:00+00:00,2,150.79,0.0,3.65,58.08,0.39,13.7,15.28,13.08
385,5,77,2026-04-27 04:00:00+00:00,2,156.71,0.0,4.44,87.34,1.3,3.48,4.47,1.16
386,1,78,2026-04-27 05:00:00+00:00,1,127.39,0.29,0.72,16.61,0.17,3.2,6.99,0.66
387,2,78,2026-04-27 05:00:00+00:00,2,138.51,0.0,8.53,83.22,4.7,10.35,14.61,1.45
388,3,78,2026-04-27 05:00:00+00:00,2,137.54,0.05,1.05,74.88,0.15,0.5,0.5,0.05
389,4,78,2026-04-27 05:00:00+00:00,2,155.03,0.0,4.7,55.02,0.42,14.46,16.08,11.83
390,5,78,2026-04-27 05:00:00+00:00,2,157.32,0.0,4.82,73.41,0.85,3.67,4.7,1.0
391,1,79,2026-04-27 06:00:00+00:00,1,128.34,0.24,0.55,22.6,0.2,3.51,7.43,0.96
392,2,79,2026-04-27 06:00:00+00:00,2,138.69,0.1,9.0,80.36,4.86,10.09,14.43,1.42
393,3,79,2026-04-27 06:00:00+00:00,2,137.83,0.09,0.99,76.05,0.15,0.5,0.5,0.05
394,4,79,2026-04-27 06:00:00+00:00,2,161.32,0.21,6.3,52.87,0.49,15.09,16.81,10.42
395,5,79,2026-04-27 06:00:00+00:00,2,156.25,0.0,4.76,62.64,0.66,4.0,5.08,0.92
396,1,80,2026-04-27 07:00:00+00:00,1,75.97,0.05,0.15,43.28,0.19,1.05,2.18,0.43
397,2,80,2026-04-27 07:00:00+00:00,2,139.12,0.79,9.13,78.12,5.07,9.89,14.36,1.44
398,3,80,2026-04-27 07:00:00+00:00,2,138.25,0.11,0.94,77.97,0.14,0.5,0.5,0.06
399,4,80,2026-04-27 07:00:00+00:00,2,166.62,1.12,6.75,52.06,0.59,15.37,17.2,10.09
400,5,80,2026-04-27 07:00:00+00:00,1,153.89,0.0,4.48,54.09,0.54,4.26,5.38,0.92
401,1,81,2026-04-27 08:00:00+00:00,1,68.7,0.03,0.1,47.77,0.15,0.93,1.72,0.36
402,2,81,2026-04-27 08:00:00+00:00,2,140.74,1.84,9.25,76.02,5.44,10.18,14.85,1.49
403,3,81,2026-04-27 08:00:00+00:00,2,137.49,0.14,0.86,79.14,0.13,0.5,0.5,0.07
404,4,81,2026-04-27 08:00:00+00:00,2,173.6,2.11,6.64,52.19,0.72,15.69,17.67,11.09
405,5,81,2026-04-27 08:00:00+00:00,1,151.93,0.0,4.16,47.37,0.44,4.32,5.46,0.84
406,1,82,2026-04-27 09:00:00+00:00,1,66.38,0.03,0.08,47.94,0.14,0.97,1.69,0.34
407,2,82,2026-04-27 09:00:00+00:00,2,142.35,2.77,9.55,74.57,5.94,11.05,15.92,1.56
408,3,82,2026-04-27 09:00:00+00:00,2,136.55,0.15,0.81,80.38,0.12,0.5,0.5,0.07
409,4,82,2026-04-27 09:00:00+00:00,2,181.34,2.62,6.51,55.55,0.88,16.68,18.82,11.75
410,5,82,2026-04-27 09:00:00+00:00,1,151.09,0.0,3.9,45.49,0.5,4.49,5.64,0.74
411,1,83,2026-04-27 10:00:00+00:00,1,63.71,0.02,0.07,49.82,0.12,0.92,1.49,0.28
412,2,83,2026-04-27 10:00:00+00:00,2,143.29,3.29,9.56,75.41,6.47,12.56,17.61,1.5
413,3,83,2026-04-27 10:00:00+00:00,2,136.3,0.17,0.7,82.96,0.12,0.5,0.5,0.07
414,4,83,2026-04-27 10:00:00+00:00,2,172.51,1.54,5.04,90.92,1.21,18.81,20.93,10.62
415,5,83,2026-04-27 10:00:00+00:00,1,151.81,0.0,3.65,50.37,0.76,5.43,6.63,0.64
416,1,84,2026-04-27 11:00:00+00:00,1,62.16,0.02,0.07,50.68,0.11,0.91,1.41,0.25
417,2,84,2026-04-27 11:00:00+00:00,2,143.28,3.42,9.36,78.37,6.96,14.37,19.58,1.4
418,3,84,2026-04-27 11:00:00+00:00,2,135.37,0.14,0.65,84.28,0.13,0.5,0.5,0.07
419,4,84,2026-04-27 11:00:00+00:00,3,171.58,1.19,4.34,104.83,1.34,21.05,23.21,10.0
420,5,84,2026-04-27 11:00:00+00:00,1,157.56,0.02,4.59,47.11,0.83,5.85,7.21,0.67
421,1,85,2026-04-27 12:00:00+00:00,1,61.69,0.02,0.08,50.03,0.1,0.93,1.41,0.25
422,2,85,2026-04-27 12:00:00+00:00,2,143.65,3.35,9.23,82.3,7.49,17.33,22.72,1.28
423,3,85,2026-04-27 12:00:00+00:00,2,134.72,0.12,0.62,84.27,0.13,0.5,0.5,0.07
424,4,85,2026-04-27 12:00:00+00:00,3,175.28,0.95,3.91,112.57,1.45,23.7,25.93,10.06
425,5,85,2026-04-27 12:00:00+00:00,1,169.58,0.59,5.62,48.0,1.17,6.97,8.53,0.68
426,1,86,2026-04-27 13:00:00+00:00,1,68.04,0.04,0.21,44.07,0.12,1.17,1.99,0.47
427,2,86,2026-04-27 13:00:00+00:00,2,145.14,3.24,9.4,87.9,8.12,20.99,26.55,1.23
428,3,86,2026-04-27 13:00:00+00:00,2,134.71,0.09,0.67,84.41,0.11,0.5,0.5,0.07
429,4,86,2026-04-27 13:00:00+00:00,3,154.82,0.38,2.04,131.48,1.19,17.85,19.66,7.75
430,5,86,2026-04-27 13:00:00+00:00,2,178.01,1.27,5.19,61.44,1.99,8.86,10.56,0.71
431,1,87,2026-04-27 14:00:00+00:00,1,79.68,0.06,0.49,36.87,0.16,1.64,3.04,0.78
432,2,87,2026-04-27 14:00:00+00:00,2,146.43,3.11,9.81,93.57,8.43,24.58,30.25,1.21
433,3,87,2026-04-27 14:00:00+00:00,2,135.0,0.06,0.75,85.15,0.1,0.5,0.5,0.06
434,4,87,2026-04-27 14:00:00+00:00,3,143.39,0.19,1.21,138.29,1.0,14.54,16.08,6.47
435,5,87,2026-04-27 14:00:00+00:00,2,179.3,1.46,4.59,69.2,2.37,8.58,10.35,1.02
436,1,88,2026-04-27 15:00:00+00:00,1,91.93,0.01,0.88,31.8,0.19,2.15,4.15,1.02
437,2,88,2026-04-27 15:00:00+00:00,3,148.65,2.93,10.61,99.05,8.44,28.04,33.72,1.26
438,3,88,2026-04-27 15:00:00+00:00,2,134.55,0.03,0.81,87.63,0.1,0.5,0.5,0.06
439,4,88,2026-04-27 15:00:00+00:00,4,141.93,0.15,1.12,140.51,0.98,14.34,15.85,6.29
440,5,88,2026-04-27 15:00:00+00:00,2,175.75,1.08,3.58,83.96,2.64,8.38,10.11,1.27
441,1,89,2026-04-27 16:00:00+00:00,1,106.83,0.0,1.22,27.09,0.24,2.86,5.79,1.3
442,2,89,2026-04-27 16:00:00+00:00,3,151.48,2.81,12.46,102.87,8.61,30.93,36.56,1.36
443,3,89,2026-04-27 16:00:00+00:00,2,134.25,0.01,0.89,88.12,0.1,0.5,0.5,0.06
444,4,89,2026-04-27 16:00:00+00:00,4,144.64,0.13,1.39,141.01,1.01,14.84,16.41,6.75
445,5,89,2026-04-27 16:00:00+00:00,3,153.26,0.36,1.57,114.73,2.36,6.3,7.43,0.73
446,1,90,2026-04-27 17:00:00+00:00,1,125.84,0.0,1.52,23.41,0.31,3.79,7.93,1.69
447,2,90,2026-04-27 17:00:00+00:00,3,153.98,2.62,15.95,101.83,9.46,32.73,38.29,1.52
448,3,90,2026-04-27 17:00:00+00:00,2,135.23,0.0,0.9,88.1,0.11,0.5,0.5,0.05
449,4,90,2026-04-27 17:00:00+00:00,3,148.86,0.1,1.87,139.18,1.08,15.61,17.3,7.63
450,5,90,2026-04-27 17:00:00+00:00,3,140.99,0.19,0.87,118.49,1.67,5.03,5.86,0.51
451,1,91,2026-04-27 18:00:00+00:00,1,142.76,0.0,1.76,21.02,0.38,4.69,9.7,2.03
452,2,91,2026-04-27 18:00:00+00:00,3,156.3,1.74,21.29,96.79,10.59,33.58,39.05,1.71
453,3,91,2026-04-27 18:00:00+00:00,2,136.02,0.0,0.8,88.79,0.13,0.5,0.5,0.05
454,4,91,2026-04-27 18:00:00+00:00,3,153.28,0.04,2.33,136.58,1.14,16.26,18.06,8.47
455,5,91,2026-04-27 18:00:00+00:00,3,135.75,0.16,0.73,117.45,1.37,4.47,5.19,0.48
456,1,92,2026-04-27 19:00:00+00:00,1,155.61,0.0,1.94,19.09,0.43,5.43,10.76,2.28
457,2,92,2026-04-27 19:00:00+00:00,3,158.29,0.37,26.98,89.86,11.55,33.43,38.81,1.88
458,3,92,2026-04-27 19:00:00+00:00,2,134.95,0.0,0.65,89.35,0.14,0.5,0.5,0.06
459,4,92,2026-04-27 19:00:00+00:00,3,157.78,0.0,2.76,131.25,1.23,17.61,19.56,9.42
460,5,92,2026-04-27 19:00:00+00:00,3,133.95,0.16,0.76,116.85,1.15,3.95,4.62,0.5
461,1,93,2026-04-27 20:00:00+00:00,1,164.16,0.0,2.03,17.1,0.37,5.94,11.19,1.96
462,2,93,2026-04-27 20:00:00+00:00,3,159.4,0.0,29.74,82.01,12.08,33.08,38.37,1.76
463,3,93,2026-04-27 20:00:00+00:00,2,134.88,0.0,0.52,90.49,0.14,0.5,0.5,0.07
464,4,93,2026-04-27 20:00:00+00:00,3,166.51,0.0,3.15,126.31,1.38,20.39,22.58,10.51
465,5,93,2026-04-27 20:00:00+00:00,3,131.85,0.2,0.95,113.87,0.96,3.38,4.02,0.57
466,1,94,2026-04-27 21:00:00+00:00,1,163.36,0.0,1.98,15.25,0.26,6.02,10.63,1.34
467,2,94,2026-04-27 21:00:00+00:00,3,159.77,0.0,32.31,74.12,12.41,33.01,38.21,1.5
468,3,94,2026-04-27 21:00:00+00:00,2,134.82,0.0,0.46,91.0,0.15,0.5,0.5,0.09
469,4,94,2026-04-27 21:00:00+00:00,3,177.49,0.0,3.63,122.08,1.59,24.24,26.7,11.4
470,5,94,2026-04-27 21:00:00+00:00,3,131.48,0.24,1.32,110.28,0.81,2.84,3.47,0.67
471,1,95,2026-04-27 22:00:00+00:00,1,158.01,0.0,1.82,13.57,0.16,5.84,9.68,0.75
472,2,95,2026-04-27 22:00:00+00:00,3,159.6,0.0,33.77,69.0,12.05,32.84,37.91,1.32
473,3,95,2026-04-27 22:00:00+00:00,2,135.05,0.0,0.47,90.58,0.18,0.5,0.5,0.11
474,4,95,2026-04-27 22:00:00+00:00,3,186.6,0.0,4.13,115.06,1.78,27.63,30.32,12.08
475,5,95,2026-04-27 22:00:00+00:00,3,137.49,0.39,2.56,100.77,0.71,2.57,3.27,0.97
476,1,96,2026-04-27 23:00:00+00:00,1,153.23,0.0,1.67,12.6,0.11,5.63,8.93,0.52
477,2,96,2026-04-27 23:00:00+00:00,3,158.72,0.0,31.6,70.35,10.36,32.08,36.76,1.53
478,3,96,2026-04-27 23:00:00+00:00,2,135.31,0.0,0.54,89.46,0.23,0.5,0.5,0.15
479,4,96,2026-04-27 23:00:00+00:00,3,199.98,0.0,4.83,107.41,1.94,31.0,33.91,13.02
480,5,96,2026-04-27 23:00:00+00:00,2,146.58,0.4,4.38,87.1,0.63,2.49,3.31,1.37
481,1,97,2026-04-28 00:00:00+00:00,1,147.6,0.0,1.53,12.3,0.09,5.34,8.24,0.4
482,2,97,2026-04-28 00:00:00+00:00,3,155.97,0.0,26.81,73.22,8.34,29.89,33.91,2.01
483,3,97,2026-04-28 00:00:00+00:00,2,135.29,0.0,0.63,88.58,0.28,0.5,0.5,0.18
484,4,97,2026-04-28 00:00:00+00:00,3,215.09,0.0,5.63,99.39,2.04,34.31,37.43,13.86
485,5,97,2026-04-28 00:00:00+00:00,2,152.16,0.09,5.89,77.48,0.59,2.37,3.35,1.7
486,1,98,2026-04-28 01:00:00+00:00,1,140.58,0.0,1.39,12.38,0.08,5.01,7.57,0.35
